Suburb,Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt
Murrumbeena,3,u,1220500,S,24/6/17,10,3163,3,2,2,462,,
Murrumbeena,1,u,357000,S,24/6/17,10,3163,1,1,1,1382,,
Murrumbeena,4,h,1920000,S,24/6/17,10,3163,4,1,2,718,181,1920
Narre Warren,3,h,597500,SP,24/6/17,34,3805,3,1,2,810,,
Newport,3,h,1250000,S,24/6/17,6,3015,3,1,1,343,,
Newport,3,h,1230000,S,24/6/17,6,3015,3,1,1,396,123,1900
Newport,3,h,1220000,SP,24/6/17,6,3015,3,1,2,492,103,1940
Niddrie,4,h,1315000,S,24/6/17,10,3042,4,2,2,650,,
Noble Park,3,h,660000,S,24/6/17,23,3174,3,1,2,550,112,1960
North Melbourne,2,u,570000,VB,24/6/17,2,3051,2,2,1,1223,81,2011
North Melbourne,2,u,850000,VB,24/6/17,2,3051,2,3,1,1223,,
North Warrandyte,5,h,1550000,VB,24/6/17,21,3113,5,3,4,4221,321,1980
Northcote,3,h,1000000,VB,24/6/17,5,3070,3,1,1,188,,
Northcote,3,h,1240000,S,24/6/17,5,3070,3,1,1,247,,
Northcote,3,h,1590000,S,24/6/17,5,3070,3,1,1,563,,
Northcote,3,h,1275000,VB,24/6/17,5,3070,3,1,0,245,,
Northcote,3,h,1350000,VB,24/6/17,5,3070,3,1,0,271,,1910
Nunawading,4,h,1075000,PI,24/6/17,15,3131,4,2,2,697,216,1970
Oak Park,3,h,821000,S,24/6/17,11,3046,3,1,1,656,,
Oak Park,4,h,1071888,SP,24/6/17,11,3046,4,2,4,553,190,2001
Oak Park,2,t,560000,SP,24/6/17,11,3046,2,1,1,132,73,2014
Oakleigh,5,h,1750000,S,24/6/17,12,3166,5,2,2,546,313,1935
Oakleigh East,3,h,1210000,S,24/6/17,12,3166,3,1,2,700,115,1960
Oakleigh South,4,h,1500000,S,24/6/17,16,3167,4,2,2,597,,
Oakleigh South,4,h,1215000,S,24/6/17,16,3167,4,2,4,619,,
Oakleigh South,3,h,1265000,S,24/6/17,16,3167,3,1,1,743,,
Oakleigh South,4,h,1050000,S,24/6/17,16,3167,4,2,2,624,,
Ormond,2,h,790000,S,24/6/17,11,3204,2,1,2,253,,
Pakenham,4,h,410500,S,24/6/17,47,3810,4,2,2,425,,
Parkdale,4,h,1300000,SP,24/6/17,22,3195,4,2,2,597,150,1970
Parkdale,3,h,1400000,VB,24/6/17,22,3195,3,2,2,259,,2007
Pascoe Vale,3,h,955000,S,24/6/17,9,3044,3,1,4,645,,
Pascoe Vale,2,h,860000,SP,24/6/17,9,3044,2,1,4,609,,
Pascoe Vale,2,h,740000,S,24/6/17,9,3044,2,1,1,487,88,1940
Port Melbourne,2,u,816000,S,24/6/17,4,3207,2,1,1,0,,2000
Port Melbourne,3,u,800000,S,24/6/17,4,3207,3,1,2,0,80,2008
Prahran,2,u,1020000,S,24/6/17,5,3181,2,1,1,0,102,1920
Prahran,2,u,660000,S,24/6/17,5,3181,2,2,1,0,76,1970
Preston,3,h,1242000,S,24/6/17,8,3072,3,2,3,468,135.5,1940
Preston,2,h,1365000,S,24/6/17,8,3072,2,1,2,525,,
Preston,3,u,691000,S,24/6/17,8,3072,3,1,1,170,,
Preston,2,t,660000,PI,24/6/17,8,3072,2,2,1,70,,1940
Preston,3,t,875000,S,24/6/17,8,3072,3,2,2,214,,
Preston,5,h,1350000,S,24/6/17,8,3072,5,3,4,525,266.76,2014
Preston,3,h,1020000,VB,24/6/17,8,3072,3,3,2,158,159,2008
Reservoir,3,h,630000,S,24/6/17,12,3073,3,1,2,0,,
Reservoir,3,h,877500,S,24/6/17,12,3073,3,1,1,598,,
Reservoir,5,h,912000,S,24/6/17,12,3073,5,3,4,890,203,1960
Reservoir,3,h,685000,S,24/6/17,12,3073,3,1,3,494,102,1960
Reservoir,1,u,270000,PI,24/6/17,12,3073,1,1,1,0,60,1980
Reservoir,3,h,911000,S,24/6/17,12,3073,3,1,4,601,,1950
Reservoir,1,u,365000,SP,24/6/17,12,3073,1,1,1,113,,
Reservoir,2,u,470000,VB,24/6/17,12,3073,2,1,1,73,,
Richmond,2,u,890500,SP,24/6/17,2,3121,2,2,2,180,123,1940
Richmond,1,u,355000,SP,24/6/17,2,3121,1,1,0,1082,,1970
Richmond,3,h,1300000,VB,24/6/17,2,3121,3,1,0,200,,
Richmond,2,u,717000,S,24/6/17,2,3121,2,1,0,316,,
Richmond,3,h,1530000,S,24/6/17,2,3121,3,1,2,187,,1900
Riddells Creek,4,h,817000,S,24/6/17,47,3431,4,2,4,1459,272.4,2011
Ringwood,3,h,1291000,S,24/6/17,20,3134,3,2,2,776,,
Ringwood,3,h,1085000,S,24/6/17,20,3134,3,2,2,921,,1980
Ringwood North,3,h,750000,S,24/6/17,20,3134,3,1,1,446,114,1955
Ripponlea,2,h,1005000,PI,24/6/17,7,3185,2,2,2,290,,
Rowville,4,h,860000,S,24/6/17,24,3178,4,2,0,725,196,1985
Sandhurst,4,h,645000,SP,24/6/17,35,3977,4,2,2,448,187,2010
Sandringham,4,h,1770000,S,24/6/17,15,3191,4,2,2,463,233,1998
Sandringham,5,h,2250000,VB,24/6/17,15,3191,5,3,2,640,,1980
Scoresby,3,h,833800,SP,24/6/17,22,3179,3,1,0,730,,
Seaford,6,h,1050000,S,24/6/17,35,3198,6,4,2,662,373,
Seddon,3,h,1085000,S,24/6/17,5,3011,3,1,1,297,211,1920
Silvan,4,h,1070000,S,24/6/17,35,3795,4,2,3,38490,,
South Melbourne,3,h,1700000,S,24/6/17,2,3205,3,1,1,118,,
South Yarra,2,u,470000,PI,24/6/17,3,3141,2,1,1,1890,,
South Yarra,2,u,945000,PI,24/6/17,3,3141,2,1,1,708,,1970
South Yarra,3,h,900000,VB,24/6/17,3,3141,3,1,1,119,,
South Yarra,3,h,1810000,S,24/6/17,3,3141,3,2,2,273,,
Spotswood,3,h,785000,S,24/6/17,6,3015,3,1,2,343,,
Springvale,3,h,770000,S,24/6/17,21,3171,3,1,1,606,,
St Albans,3,h,600000,PI,24/6/17,14,3021,3,1,3,565,,
St Kilda,4,h,1650000,PI,24/6/17,5,3182,4,2,2,268,,
Strathmore,3,h,950000,PI,24/6/17,8,3041,3,2,2,216,,
Strathmore,3,h,883000,S,24/6/17,8,3041,3,1,1,534,,
Strathmore,3,h,1650000,S,24/6/17,8,3041,3,3,2,698,,
Sunbury,3,h,755000,S,24/6/17,32,3429,3,1,2,1011,,
Sunshine West,4,h,780000,S,24/6/17,11,3020,4,2,2,696,199,1999
Sunshine West,3,u,518000,S,24/6/17,11,3020,3,1,1,322,,
Surrey Hills,5,h,2000000,VB,24/6/17,10,3127,5,3,2,735,286,1945
Surrey Hills,3,h,1050000,S,24/6/17,10,3127,3,2,2,444,,
Taylors Lakes,4,h,716000,S,24/6/17,16,3038,4,2,2,684,,
Templestowe,4,h,1450000,PI,24/6/17,16,3106,4,2,2,883,300,2005
Templestowe,4,h,1860000,PI,24/6/17,16,3106,4,3,3,682,315,1995
Templestowe Lower,3,h,1181000,S,24/6/17,12,3107,3,1,2,656,,
Templestowe Lower,4,h,1352000,S,24/6/17,12,3107,4,2,3,725,,
Thomastown,3,h,632500,S,24/6/17,15,3074,3,1,2,536,,
Thomastown,3,u,460000,S,24/6/17,15,3074,3,1,1,340,,1980
Thomastown,3,h,651000,S,24/6/17,15,3074,3,1,2,555,135,1970
Thomastown,3,h,831000,S,24/6/17,15,3074,3,1,2,651,,1950
Thornbury,3,h,1250000,PI,24/6/17,7,3071,3,1,2,695,133,1960
Thornbury,2,h,1460000,S,24/6/17,7,3071,2,1,2,508,,
Thornbury,2,h,1000000,PI,24/6/17,7,3071,2,1,2,443,,
Thornbury,3,h,1420000,S,24/6/17,7,3071,3,1,2,438,,
Toorak,3,u,640000,PI,24/6/17,4,3142,3,1,1,0,,1970
Travancore,2,t,856000,S,24/6/17,4,3032,2,1,2,326,,1996
Vermont,4,h,1235000,SP,24/6/17,17,3133,4,2,4,624,161,1960
Vermont South,5,h,1425000,PI,24/6/17,17,3133,5,3,3,842,,
Vermont South,4,h,1650000,PI,24/6/17,17,3133,4,2,2,1250,,
Vermont South,4,h,1400000,PI,24/6/17,17,3133,4,3,2,882,,
Vermont South,4,h,1290000,S,24/6/17,17,3133,4,2,2,407,300,2003
Viewbank,3,h,825000,S,24/6/17,9,3084,3,1,0,658,,
Wantirna,4,h,1000000,SP,24/6/17,15,3152,4,2,1,722,,1980
Wantirna South,3,h,1160000,S,24/6/17,15,3152,3,1,4,733,,
Wantirna South,6,h,1180000,S,24/6/17,15,3152,6,2,2,453,305,2001
Watsonia North,4,h,800000,SP,24/6/17,15,3087,4,2,3,777,,
West Footscray,2,h,749000,S,24/6/17,6,3012,2,1,1,369,,
West Melbourne,3,h,1370000,S,24/6/17,3,3003,3,1,0,121,,
Wheelers Hill,4,h,1272000,S,24/6/17,17,3150,4,2,2,733,,
Windsor,2,h,957500,S,24/6/17,5,3181,2,1,1,136,58,1892
Windsor,3,h,2080000,PI,24/6/17,5,3181,3,2,2,754,177.8,1905
Yallambie,3,h,852000,S,24/6/17,13,3085,3,2,2,629,139.4,1990
Abbotsford,2,u,505000,PI,27/5/17,3,3067,2,1,1,0,38,1970
Abbotsford,3,h,1402500,S,27/5/17,3,3067,3,1,1,270,101,1960
Aberfeldie,5,h,2905000,S,27/5/17,8,3040,5,3,2,557,364,2010
Airport West,2,h,650000,S,27/5/17,10,3042,2,1,3,374,96,1950
Airport West,3,t,856000,S,27/5/17,10,3042,3,2,1,300,212,2011
Albert Park,3,h,1505000,S,27/5/17,3,3206,3,1,1,149,109,1890
Albert Park,3,h,1900000,S,27/5/17,3,3206,3,1,1,186,,
Albion,3,u,600000,SA,27/5/17,11,3020,3,2,2,247,127,2013
Altona,2,h,1030000,S,27/5/17,11,3018,2,1,1,743,,
Altona,3,h,1005000,S,27/5/17,11,3018,3,1,4,575,112,1960
Armadale,2,u,410000,VB,27/5/17,6,3143,2,1,0,1097,63,1967
Armadale,2,u,590000,S,27/5/17,6,3143,2,1,1,903,,
Armadale,3,h,1850000,VB,27/5/17,6,3143,3,2,2,348,,1952
Ascot Vale,3,h,1530000,S,27/5/17,4,3032,3,2,1,257,162,1915
Ascot Vale,3,h,865000,PI,27/5/17,4,3032,3,1,0,217,,1910
Ascot Vale,3,h,1370000,S,27/5/17,4,3032,3,2,2,566,,
Ascot Vale,3,h,1082000,S,27/5/17,4,3032,3,2,2,254,120,2000
Ashburton,4,h,1972500,S,27/5/17,10,3147,4,1,1,676,,
Ashburton,3,h,1775000,S,27/5/17,10,3147,3,2,2,721,,
Aspendale,4,h,1150000,PI,27/5/17,22,3195,4,2,2,599,,
Avondale Heights,4,h,835000,SP,27/5/17,10,3034,4,2,2,573,,1960
Balwyn,2,u,460000,PI,27/5/17,8,3103,2,1,1,0,,
Balwyn,2,u,725000,VB,27/5/17,8,3103,2,1,1,136,76,1975
Balwyn,2,u,602000,S,27/5/17,8,3103,2,1,1,1129,72,1960
Balwyn,2,u,830000,S,27/5/17,8,3103,2,2,1,0,101.76,2007
Balwyn North,3,h,1300000,VB,27/5/17,10,3104,3,2,2,975,147,1985
Balwyn North,3,t,1330000,S,27/5/17,10,3104,3,2,1,260,,2001
Balwyn North,4,h,2050000,S,27/5/17,10,3104,4,3,2,526,,2006
Balwyn North,5,h,1940000,S,27/5/17,10,3104,5,2,1,629,140,1940
Balwyn North,3,h,1590000,S,27/5/17,10,3104,3,1,1,697,128,1955
Balwyn North,2,u,725000,S,27/5/17,10,3104,2,1,1,134,,1970
Balwyn North,2,h,2367000,S,27/5/17,10,3104,2,1,2,773,,
Bayswater,4,h,705000,PI,27/5/17,23,3153,4,2,4,765,141,1975
Beaumaris,4,h,2200000,S,27/5/17,17,3193,4,3,2,704,318,2014
Bellfield,2,h,736500,SP,27/5/17,9,3081,2,1,1,271,,
Bellfield,3,h,780000,PI,27/5/17,9,3081,3,1,2,680,,
Bentleigh,2,u,420000,SP,27/5/17,11,3204,2,1,1,0,68,1970
Bentleigh,4,h,1479000,S,27/5/17,11,3204,4,2,2,603,148,1920
Bentleigh,3,h,1199000,S,27/5/17,11,3204,3,1,2,383,,
Bentleigh,4,h,1350000,PI,27/5/17,11,3204,4,3,2,557,,1950
Bentleigh East,3,h,890000,S,27/5/17,14,3165,3,2,1,260,,
Bentleigh East,4,h,1655000,S,27/5/17,14,3165,4,2,5,612,363,2003
Bentleigh East,3,h,1430000,S,27/5/17,14,3165,3,2,2,614,197,1950
Bentleigh East,3,t,955000,S,27/5/17,14,3165,3,2,2,225,,
Berwick,4,h,667000,S,27/5/17,35,3806,4,2,2,792,180,1977
Berwick,4,h,740000,S,27/5/17,35,3806,4,2,2,796,,2004
Black Rock,3,u,1080000,S,27/5/17,17,3193,3,2,2,328,144,1980
Black Rock,2,u,623500,SA,27/5/17,17,3193,2,1,1,159,,
Blackburn South,4,h,1258000,S,27/5/17,13,3130,4,1,2,769,,
Briar Hill,3,h,590000,S,27/5/17,16,3088,3,1,2,392,,
Brighton,3,t,1600000,VB,27/5/17,11,3186,3,2,4,0,,
Brighton,3,h,1211000,S,27/5/17,11,3186,3,2,1,343,,
Brighton,4,h,3225000,S,27/5/17,11,3186,4,3,3,803,,
Brighton,4,h,2385000,PI,27/5/17,11,3186,4,3,2,373,,
Brighton,3,u,1370000,S,27/5/17,11,3186,3,1,2,0,,
Brighton East,3,h,1750800,S,27/5/17,10,3187,3,4,2,424,201,2012
Brighton East,4,h,2300000,VB,27/5/17,10,3187,4,3,2,592,,
Brighton East,4,h,1605000,S,27/5/17,10,3187,4,1,2,606,163,1948
Brighton East,2,h,1035000,SP,27/5/17,10,3187,2,1,1,542,65,1985
Broadmeadows,3,h,505000,SP,27/5/17,14,3047,3,1,1,546,109,2000
Brooklyn,3,t,663000,S,27/5/17,6,3012,3,2,2,244,129,2010
Brunswick,2,h,860000,PI,27/5/17,5,3056,2,1,1,245,106,1890
Brunswick,3,h,1505000,S,27/5/17,5,3056,3,1,1,349,,
Brunswick,3,h,1700000,VB,27/5/17,5,3056,3,2,0,200,,
Brunswick,3,h,1280000,S,27/5/17,5,3056,3,1,1,439,,
Brunswick,2,u,755000,SP,27/5/17,5,3056,2,1,0,0,,
Brunswick,5,h,2545000,S,27/5/17,5,3056,5,3,4,957,320,1995
Brunswick,3,h,1405000,SP,27/5/17,5,3056,3,2,2,401,167,1920
Brunswick,2,u,460000,VB,27/5/17,5,3056,2,1,1,69,52,1970
Brunswick East,4,h,1210000,S,27/5/17,4,3057,4,2,2,425,140,1920
Brunswick East,3,h,1265000,S,27/5/17,4,3057,3,1,0,161,,
Brunswick West,3,h,1300000,VB,27/5/17,5,3055,3,1,3,484,,
Brunswick West,2,u,460000,S,27/5/17,5,3055,2,1,1,54,60,1970
Brunswick West,1,u,263100,S,27/5/17,5,3055,1,1,1,41,,1975
Brunswick West,5,h,1075000,S,27/5/17,5,3055,5,1,1,441,202,1940
Bulleen,4,t,950000,PI,27/5/17,11,3105,4,2,2,189,,2011
Bulleen,1,h,1310000,S,27/5/17,11,3105,1,1,1,604,,1999
Bundoora,3,h,714000,S,27/5/17,12,3083,3,1,2,412,,
Bundoora,4,h,880000,PI,27/5/17,12,3083,4,2,2,520,261,2004
Bundoora,3,h,1405000,S,27/5/17,12,3083,3,2,2,639,634,
Burnley,3,h,1837500,S,27/5/17,2,3121,3,2,1,93,164,2014
Burnside Heights,3,h,593000,S,27/5/17,15,3023,4,2,2,480,195,2007
Burwood,3,h,1732000,S,27/5/17,10,3125,3,1,0,646,,
Burwood,3,h,1253500,S,27/5/17,10,3125,3,1,1,583,,
Burwood,7,h,1642000,S,27/5/17,10,3125,7,4,2,765,146,1950
Burwood,2,t,700000,S,27/5/17,10,3125,2,1,1,148,,
Burwood East,3,t,780000,PI,27/5/17,15,3151,3,2,2,306,138,1999
Cairnlea,4,h,720000,S,27/5/17,15,3023,4,2,2,595,,
Camberwell,3,h,1622000,S,27/5/17,8,3124,3,2,2,446,,
Camberwell,3,h,1290000,VB,27/5/17,8,3124,3,2,2,321,195.0964,1997
Canterbury,3,h,1930000,S,27/5/17,8,3126,3,2,1,359,119,1910
Canterbury,4,h,2408000,S,27/5/17,8,3126,4,2,2,654,221,1945
Canterbury,4,h,4750000,S,27/5/17,8,3126,4,3,2,967,470,1996
Canterbury,2,u,645000,PI,27/5/17,8,3126,2,1,1,2207,,
Carlton,2,u,1100000,VB,27/5/17,2,3053,2,2,2,0,,2008
Carlton North,3,h,1628000,S,27/5/17,4,3054,3,1,0,216,,
Carnegie,3,u,1042000,S,27/5/17,10,3163,3,2,2,0,122,2008
Carnegie,3,h,1450000,VB,27/5/17,10,3163,3,2,2,621,167,1940
Carrum Downs,4,h,525000,S,27/5/17,35,3201,4,2,2,550,172,2010
Caulfield,2,u,570000,S,27/5/17,9,3162,2,1,1,601,65,
Caulfield East,2,u,300000,VB,27/5/17,8,3145,2,1,1,1961,,1960
Caulfield North,2,h,1417500,S,27/5/17,8,3161,2,1,2,307,103,1900
Caulfield South,4,h,1550000,S,27/5/17,9,3162,4,1,2,584,,
Chadstone,2,h,510000,PI,27/5/17,12,3148,2,1,2,897,66,1970
Cheltenham,3,h,1010000,SA,27/5/17,18,3192,3,1,2,532,,
Cheltenham,2,u,601000,S,27/5/17,18,3192,2,1,1,1078,94,1972
Cheltenham,3,h,1145000,S,27/5/17,18,3192,3,1,2,584,112,1950
Cheltenham,3,h,755000,SP,27/5/17,18,3192,3,1,2,350,,
Chirnside Park,4,h,911982,SP,27/5/17,27,3116,4,2,3,734,222,1996
Clayton,4,h,1040000,S,27/5/17,17,3168,4,2,2,735,130,1970
Clayton South,3,u,700000,SP,27/5/17,18,3169,3,2,2,363,,2006
Clifton Hill,3,h,1460000,S,27/5/17,4,3068,3,1,0,192,85,1900
Clifton Hill,2,u,556000,S,27/5/17,4,3068,2,1,0,0,,1968
Coburg,5,h,1615000,S,27/5/17,7,3058,5,2,3,630,,
Coburg,3,h,1090000,S,27/5/17,7,3058,3,2,1,512,,
Coburg North,3,h,865000,S,27/5/17,7,3058,3,2,2,677,110,1960
Coburg North,2,t,525000,VB,27/5/17,7,3058,2,2,1,143,102,
Collingwood,2,h,1135000,S,27/5/17,2,3066,2,1,0,144,80,1880
Collingwood,2,h,900000,VB,27/5/17,2,3066,2,1,0,139,78,1890
Craigieburn,2,t,340000,S,27/5/17,21,3064,2,1,1,197,,
Craigieburn,3,h,499000,S,27/5/17,21,3064,3,2,0,598,158,1990
Craigieburn,6,h,506000,S,27/5/17,21,3064,6,2,2,655,202,1997
Craigieburn,3,h,430000,S,27/5/17,21,3064,3,2,1,280,127,2010
Craigieburn,3,t,420000,S,27/5/17,21,3064,3,2,2,219,175,2010
Cremorne,2,u,570000,S,27/5/17,2,3121,2,2,1,0,75,2007
Cremorne,2,h,1253000,S,27/5/17,2,3121,2,1,2,155,,1900
Croydon,4,h,720000,S,27/5/17,23,3136,4,2,3,879,,
Croydon,3,h,637000,S,27/5/17,23,3136,3,1,2,455,156,1960
Croydon Hills,4,h,905000,S,27/5/17,23,3136,4,2,2,731,178,1985
Croydon North,4,h,835000,SP,27/5/17,23,3136,4,1,2,1717,153,1950
Croydon South,3,h,800000,SA,27/5/17,23,3136,3,1,2,865,,
Dandenong,3,h,560000,SP,27/5/17,25,3175,3,1,1,810,,
Dandenong,3,h,665000,PI,27/5/17,25,3175,3,1,2,540,,
Deer Park,4,h,447000,S,27/5/17,15,3023,4,2,2,704,,
Deer Park,3,h,570000,S,27/5/17,15,3023,3,1,3,531,,
Derrimut,4,h,610000,S,27/5/17,15,3030,4,2,2,528,210,2010
Diggers Rest,3,h,435000,S,27/5/17,28,3427,3,1,2,608,,
Dingley Village,4,h,1255000,S,27/5/17,22,3172,4,2,3,624,277,2004
Dingley Village,2,u,595000,S,27/5/17,22,3172,2,1,1,2256,,1980
Doncaster,4,h,1616000,S,27/5/17,12,3108,4,2,2,668,,
Doncaster,3,h,1060000,S,27/5/17,12,3108,3,1,1,633,,
Doncaster,4,h,1250000,S,27/5/17,12,3108,4,2,3,733,,
Doncaster East,3,u,871000,S,27/5/17,14,3109,3,2,2,195,142,2010
Doncaster East,3,h,1451000,S,27/5/17,14,3109,3,2,2,695,130.52,1960
Doncaster East,3,h,1385000,S,27/5/17,14,3109,3,2,3,654,149,1966
Doncaster East,3,h,1360000,S,27/5/17,14,3109,3,2,2,402,200,2007
Donvale,5,h,2620000,S,27/5/17,16,3111,5,4,3,4077,,
Edithvale,6,h,1850000,S,27/5/17,27,3196,6,4,4,840,547,2011
Edithvale,2,u,612500,S,27/5/17,27,3196,2,1,2,421,88,1975
Elsternwick,3,h,1060000,S,27/5/17,7,3185,3,2,1,306,,
Elsternwick,4,t,1970000,S,27/5/17,7,3185,4,2,2,470,,
Eltham,6,h,855000,S,27/5/17,18,3095,6,3,3,804,214,1980
Eltham,3,h,855000,S,27/5/17,18,3095,3,1,1,654,104,1985
Eltham North,4,h,895000,SP,27/5/17,18,3095,4,3,2,792,233,1995
Eltham North,4,h,925000,S,27/5/17,18,3095,4,2,2,796,,
Elwood,2,u,902000,S,27/5/17,7,3184,2,1,0,702,86,1940
Elwood,2,h,1410000,S,27/5/17,7,3184,2,1,1,249,117,1930
Elwood,2,u,660000,S,27/5/17,7,3184,2,1,1,0,,
Elwood,3,t,1360000,S,27/5/17,7,3184,3,2,2,797,175,1997
Epping,3,h,500000,S,27/5/17,20,3076,3,2,2,553,117,1975
Epping,3,h,573000,S,27/5/17,20,3076,3,2,2,637,125,1990
Epping,3,u,380500,SP,27/5/17,20,3076,3,2,1,156,,2013
Epping,3,h,528000,S,27/5/17,20,3076,3,2,1,525,125,
Epping,3,h,465000,S,27/5/17,20,3076,3,2,1,606,111.04,2005
Epping,4,h,545000,PI,27/5/17,20,3076,4,2,2,635,157,1985
Epping,2,h,452500,S,27/5/17,20,3076,2,1,1,279,,
Essendon,2,h,1980000,S,27/5/17,8,3040,2,1,6,856,105,1950
Essendon,3,t,830000,VB,27/5/17,8,3040,3,2,1,176,134,2011
Essendon,3,h,886000,S,27/5/17,8,3040,3,2,1,173,107,2007
Essendon,1,u,280000,S,27/5/17,8,3040,1,1,1,28,,1970
Essendon,3,h,850000,PI,27/5/17,8,3040,3,2,2,204,,
Essendon North,2,u,445000,PI,27/5/17,8,3041,2,1,1,92,63.4,1970
Essendon West,3,h,1050000,VB,27/5/17,8,3040,3,3,1,846,187,1940
Fawkner,3,h,710000,S,27/5/17,13,3060,3,2,4,491,,
Fawkner,4,h,800000,S,27/5/17,13,3060,4,2,4,625,140,1960
Fawkner,3,h,805000,S,27/5/17,13,3060,3,2,2,572,,
Fawkner,2,h,786000,S,27/5/17,13,3060,2,1,4,687,94,1960
Fawkner,3,t,577000,S,27/5/17,13,3060,3,1,1,164,,2003
Ferntree Gully,3,t,670000,S,27/5/17,25,3156,3,2,2,239,,
Ferntree Gully,2,u,617000,S,27/5/17,25,3156,2,2,1,306,120,2011
Fitzroy North,2,h,1321000,S,27/5/17,4,3068,2,1,1,167,,
Fitzroy North,2,h,960000,S,27/5/17,4,3068,2,1,0,121,,
Fitzroy North,1,u,495000,S,27/5/17,4,3068,1,1,1,0,,
Flemington,2,h,990000,S,27/5/17,3,3031,2,1,1,180,82,1900
Footscray,3,h,1100000,S,27/5/17,5,3011,3,1,0,390,,
Footscray,2,t,455000,S,27/5/17,5,3011,2,1,1,43,86,2010
Forest Hill,2,h,680000,SP,27/5/17,15,3131,2,1,1,189,73,2001
Forest Hill,5,h,1205000,S,27/5/17,15,3131,5,3,2,477,,
Frankston,3,h,491000,S,27/5/17,38,3199,3,1,2,602,,
Frankston,3,h,566000,S,27/5/17,38,3199,3,1,1,623,,
Frankston,3,h,740000,S,27/5/17,38,3199,3,1,1,650,,
Frankston South,4,h,1400000,SP,27/5/17,38,3199,4,3,2,1659,,1890
Gardenvale,5,h,1880000,S,27/5/17,7,3185,5,2,2,538,,
Gladstone Park,3,h,755000,S,27/5/17,13,3043,3,1,1,935,130,1975
Gladstone Park,4,h,635000,S,27/5/17,13,3043,4,2,2,634,,1980
Glen Iris,2,u,762000,S,27/5/17,7,3146,2,1,1,730,93,1875
Glen Iris,2,u,501000,S,27/5/17,7,3146,2,1,1,0,,
Glen Iris,4,h,2920000,S,27/5/17,7,3146,4,3,3,1064,,
Glen Iris,3,t,1501000,S,27/5/17,7,3146,3,2,2,313,160,1995
Glen Iris,3,h,1500000,S,27/5/17,7,3146,3,2,2,409,,
Glen Iris,3,h,1440000,S,27/5/17,7,3146,3,2,2,0,,
Glen Iris,3,u,1330000,S,27/5/17,7,3146,3,2,2,296,,
Glen Waverley,4,h,1130000,S,27/5/17,17,3150,4,2,2,690,,
Glen Waverley,4,h,1331000,S,27/5/17,17,3150,4,2,2,762,,
Glen Waverley,4,h,1100000,S,27/5/17,17,3150,4,2,2,726,101,1961
Glen Waverley,3,u,1135000,S,27/5/17,17,3150,3,2,2,328,152,1980
Glenroy,4,h,651000,PI,27/5/17,11,3046,4,1,2,587,,
Glenroy,3,h,865000,S,27/5/17,11,3046,3,1,1,746,152,1960
Glenroy,1,u,362500,SP,27/5/17,11,3046,1,1,1,124,75,1980
Glenroy,3,h,922000,S,27/5/17,11,3046,3,1,1,584,153,1960
Glenroy,2,h,650000,S,27/5/17,11,3046,2,1,2,650,,
Glenroy,3,h,963500,S,27/5/17,11,3046,3,2,6,697,174,1960
Glenroy,3,h,815000,S,27/5/17,11,3046,3,1,1,641,,
Greensborough,3,h,740000,S,27/5/17,16,3088,3,1,3,580,142,1962
Greenvale,5,h,750000,S,27/5/17,20,3059,5,2,2,877,,1980
Greenvale,4,h,730000,S,27/5/17,20,3059,4,2,1,633,270,2004
Greenvale,3,h,770000,S,27/5/17,20,3059,3,2,2,711,154,1985
Greenvale,3,h,550000,VB,27/5/17,20,3059,3,2,2,392,,2013
Hadfield,3,h,870000,S,27/5/17,11,3046,3,1,6,700,,
Hampton,4,h,2905000,S,27/5/17,14,3188,4,2,2,630,,
Hampton,2,h,1695000,S,27/5/17,14,3188,2,1,2,765,,
Hampton,4,h,2550000,SP,27/5/17,14,3188,4,2,2,726,200,1925
Hampton Park,3,h,561000,S,27/5/17,33,3976,3,2,3,646,,
Hawthorn,2,u,525000,SP,27/5/17,5,3122,2,1,1,279,,
Hawthorn,4,h,2800000,PI,27/5/17,5,3122,4,2,2,750,192,1910
Hawthorn,3,h,1870000,PI,27/5/17,5,3122,3,1,1,271,,
Hawthorn,3,h,2402500,S,27/5/17,5,3122,3,2,2,273,,1900
Hawthorn,3,h,1955000,S,27/5/17,5,3122,3,1,2,261,,1890
Hawthorn,3,h,1702000,SP,27/5/17,5,3122,3,1,2,290,110,1900
Hawthorn,2,u,500000,VB,27/5/17,5,3122,2,2,1,0,,
Hawthorn,4,h,3399000,S,27/5/17,5,3122,4,2,2,446,274,2002
Hawthorn,4,h,3900000,S,27/5/17,5,3122,4,2,1,595,,
Hawthorn,2,u,697000,S,27/5/17,5,3122,2,1,1,0,,
Hawthorn East,2,u,802500,S,27/5/17,6,3123,2,1,2,966,87,1970
Hawthorn East,1,u,441000,S,27/5/17,6,3123,1,1,0,0,50,1960
Hawthorn East,3,h,2680000,S,27/5/17,6,3123,3,2,4,522,,
Hawthorn East,2,u,500000,S,27/5/17,6,3123,2,1,1,1324,72,1970
Heidelberg,2,t,738000,S,27/5/17,9,3084,2,1,2,154,107,1985
Heidelberg Heights,3,t,715000,SA,27/5/17,9,3081,3,2,2,192,,
Heidelberg Heights,3,h,800000,S,27/5/17,9,3081,3,1,0,583,92.5,1945
